,2010,2382,2381,2384,2383,2011,2367,2369,2366,2364,2365,2363,2362,2361,2360,2359,2358,2357,2356,2355,2353,2352,2354,2377,2378,2379,2380,2337,2339,2342,2340,2338,2341,2343,2344,2346,2347,2348,2349,2350,2351,2009,2375,2370,2374,2331,2332,2333,2330,2337?,2328,2326,2325,2324,2321,2323,2322,2320,2319,2318,2317,2316,2315,2314,2312,2311,2310,2313,2371,2372,2307,2308,2373,2306,2305,2304,2302,2303,2301,2024,2023,2021,2025,2020,2022,2026,2027,2029,2028,2030,2031,2008,2007,2006,2015,2014,2016,1478,2012,2004,2005,2085,2089,2086,2090,2092,2091,2087,2093,2088,2345
377.1956495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206498548388481,0.03063572756946087,0.031025180593132973,0.03125821426510811,0.03147627413272858,0.031074009835720062,0.03191649913787842,0.031005734577775,0.03299460932612419,0.031315818428993225,0.03467336669564247,0.033939387649297714,0.03300277143716812,0.03313116356730461,0.0331210233271122,0.032524120062589645,0.03249964863061905,0.033686522394418716,0.03362037241458893,0.0
382.20564950000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02282722294330597,0.023260153830051422,0.019017240032553673,0.018974654376506805,0.02177710458636284,0.015668515115976334,0.021842261776328087,0.019389314576983452,0.0319230854511261,0.02056022547185421,0.022639255970716476,0.01726546511054039,0.020204002037644386,0.014920028857886791,0.015164123848080635,0.014861869625747204,0.02217787504196167,0.019171062856912613,0.03037053346633911,0.0
387.2156495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02543901465833187,0.020526757463812828,0.019779907539486885,0.021193189546465874,0.018694616854190826,0.018735475838184357,0.017852503806352615,0.020027387887239456,0.027564872056245804,0.0191709753125906,0.017934506759047508,0.013314124196767807,0.02292376570403576,0.014623541384935379,0.017287880182266235,0.01772530935704708,0.017691636458039284,0.017244458198547363,0.02866368182003498,0.0
392.2256495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028154749423265457,0.022930938750505447,0.0228223018348217,0.026062125340104103,0.02285977080464363,0.025160297751426697,0.021090684458613396,0.021009692922234535,0.033534593880176544,0.02660749852657318,0.018192002549767494,0.019837601110339165,0.023124583065509796,0.017950886860489845,0.02120126038789749,0.017827048897743225,0.02386585995554924,0.02253994531929493,0.03233309090137482,0.0
397.2256495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02530265413224697,0.0200570747256279,0.02081950195133686,0.021378831937909126,0.02141176164150238,0.02227245457470417,0.020091133192181587,0.020249050110578537,0.03112865425646305,0.0228737685829401,0.018220204859972,0.017611371353268623,0.02118506096303463,0.015329696238040924,0.01976434327661991,0.015197471715509892,0.020562531426548958,0.01700972206890583,0.030522191897034645,0.0
402.2356495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033093925565481186,0.025309491902589798,0.02801559865474701,0.028087573125958443,0.027567435055971146,0.026635264977812767,0.026626799255609512,0.027226662263274193,0.0369475819170475,0.027154525741934776,0.025793390348553658,0.0208391472697258,0.029198726639151573,0.02172035723924637,0.026641353964805603,0.019045060500502586,0.025133166462183,0.02276354469358921,0.03958272933959961,0.0
407.24564949999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03201307728886604,0.023880647495388985,0.026150954887270927,0.024961238726973534,0.025456275790929794,0.0276312455534935,0.02319871447980404,0.025397753342986107,0.035007014870643616,0.025789598003029823,0.024682942777872086,0.02056446671485901,0.027810579165816307,0.019171904772520065,0.023897388949990273,0.017362844198942184,0.023114614188671112,0.02116120606660843,0.03656850382685661,0.0
412.2556495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030109455808997154,0.023597927764058113,0.025191862136125565,0.025437071919441223,0.024190763011574745,0.02393525093793869,0.02334829606115818,0.024607963860034943,0.03477974236011505,0.02568458393216133,0.024992873892188072,0.020023349672555923,0.02505580149590969,0.019717123359441757,0.02374114654958248,0.016117030754685402,0.021631568670272827,0.02041734755039215,0.03576718270778656,0.0
417.2656495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03227759897708893,0.02431769296526909,0.02633669041097164,0.025566479191184044,0.024589287117123604,0.024555716663599014,0.024525616317987442,0.02496633492410183,0.03566185384988785,0.02744831144809723,0.02488010562956333,0.020428407937288284,0.027847977355122566,0.02041902393102646,0.023721890524029732,0.01594238169491291,0.02296908013522625,0.021135160699486732,0.03627119958400726,0.0
