,Time,Y (Mpa),(-1/Y),Mass (g),% fully hydrated mass,1-% fully hydrated,RWC,Spectrum #,Spectrum File,LWA (g/cm2),Water mass (g),Solute potential (MPa),Turgor pressure (MPa),ndvi,ndwi,ISOFIT_EWT_1,ISOFIT_EWT_2
0,2023-05-15 15:09:43.470,-0.135,7.4074074074074066,0.2903,100.0,0.0,0.9979569319521635,6.0,20230515_00006,0.01465834697217676,0.1433,-2.605891944261063,2.470891944261063,0.8141981727041125,0.0380551164873615,0.06943102687470491,0.09450360547753266
1,2023-05-15 15:13:03.520,-0.262,3.8167938931297707,0.2888,99.48329314502239,0.5167068549776133,0.9875107672771583,7.0,20230515_00007,0.01450490998363339,0.1418,-2.6385917796957163,2.3765917796957163,0.8202408645066129,0.03603644134581621,0.07000428181163951,0.0940331022847836
2,2023-05-15 15:18:50.880,-0.438,2.2831050228310503,0.2863,98.62211505339303,1.3778849466069687,0.9701004928188163,9.0,20230515_00009,0.014249181669394437,0.1393,-2.6949541559886923,2.256954155988692,0.8257210388991588,0.03350204648714817,0.06938753210179124,0.09321140746598545
3,2023-05-15 15:25:42.350,-0.715,1.3986013986013988,0.2846,98.03651395108508,1.9634860489149162,0.9582615061871439,11.0,20230515_00011,0.01407528641571195,0.13760000000000003,-2.7346762302027883,2.0196762302027884,0.832099680389136,0.032900704224996746,0.067859418892482,0.09154913018068087
4,2023-05-15 15:34:46.990,-1.29,0.7751937984496123,0.2801,96.48639338615226,3.5136066138477418,0.9269230121621282,13.0,20230515_00013,0.013614975450081836,0.13310000000000002,-2.8457045951521924,1.5557045951521924,0.8370404432101113,0.028246082906646437,0.07266947840790419,0.08923710903723993
5,2023-05-15 15:43:34.420,-1.532,0.6527415143603134,0.2767,95.31519118153635,4.684808818463651,0.903245038898783,15.0,20230515_00015,0.013267184942716859,0.1297,-2.9357611119084277,1.4037611119084277,0.8353286582357194,0.027597036563943474,0.06953468218864091,0.0875893794431249
6,2023-05-15 15:49:49.820,-2.132,0.4690431519699812,0.274,94.38511884257665,5.614881157423355,0.8844419424837738,17.0,20230515_00017,0.012990998363338791,0.12700000000000003,-3.0114417248051337,0.8794417248051336,0.8413556961128272,0.026103833329080686,0.06973497935559277,0.08736871571516472
7,2023-05-15 15:57:06.890,-2.611,0.3829950210647261,0.2702,93.07612814330004,6.923871856699961,0.8579783253070937,19.0,20230515_00019,0.012602291325695581,0.1232,-3.1248142895731075,0.5138142895731073,0.8411540052575872,0.025765066519262716,0.06812472911753674,0.08665196860811337
8,2023-05-15 16:05:04.100,-2.928,0.34153005464480873,0.2668,91.90492593868412,8.095074061315884,0.8343003520437485,21.0,20230515_00021,0.012254500818330604,0.11979999999999999,-3.233740915222193,0.30574091522219327,0.8396211994002089,0.025862022069224968,0.06654142155519267,0.0853686521938461
9,2023-05-15 16:19:43.480,-3.415,0.29282576866764276,0.2604,89.700310024113,10.299689975887006,0.7897300494303933,23.0,20230515_00023,0.01159983633387889,0.11340000000000003,-3.4608271470818055,0.045827147081805464,0.8403957584996542,0.025572358550226465,0.06466991115187835,0.08373899253612926
10,2023-05-15 16:33:42.240,-3.75,0.26666666666666666,0.255,87.84016534619359,12.159834653806413,0.7521238566003745,25.0,20230515_00025,0.011047463175122752,0.10800000000000001,-3.6788016738974028,-0.07119832610259724,0.8396772311282764,0.025089911637777063,0.06331459143243755,0.08276618501808
11,2023-05-15 16:44:51.780,-3.841,0.2603488674824264,0.2508,86.3933861522563,13.606613847743702,0.72287459551036,27.0,20230515_00027,0.010617839607201312,0.10380000000000003,-3.8682982267292667,0.027298226729266517,0.8433764463151537,0.025776821199430755,0.06302156945142108,0.08134365822917819
12,2023-05-15 16:58:37.040,-4.217,0.23713540431586438,0.2451,84.42990010334138,15.570099896658618,0.6831791697453402,29.0,20230515_00029,0.0100347790507365,0.09810000000000002,-4.159044438325783,-0.05795556167421623,0.8418286223272233,0.024622627364535198,0.06147123175764178,0.07985057959897915
13,2023-05-15 17:13:57.400,-4.512,0.22163120567375888,0.2383,82.08749569410955,17.91250430589045,0.6358232232186499,31.0,20230515_00031,0.009339198036006548,0.09130000000000002,-4.56870202982653,0.056702029826530165,0.8448992515674679,0.02420119763581328,0.06061150464705929,0.0790717087597048
