Tree Number,CWC,Intercept,Slope,MAE
2010,0.00514333413231185,0.10050861853625977,0.000211775228941443,0.0017615024041221332
2382,3.257413662200806e-14,0.07828723465834798,0.00022646719923489746,0.001853636901920272
2381,0.02893067125301416,0.12135317042850942,0.00020785162453906041,0.001529244642358894
2384,0.01285049902536401,0.0706396662293871,0.00020763822354840305,0.0013058135730157306
2383,0.030132885661113145,0.0926535755245946,0.00021963005044670357,0.001321514758091095
2011,0.030959358642933824,0.090764887554382,0.00022264379553411096,0.0015656846661525653
2367,0.001143780429208644,0.05204802860658968,0.00026559997867709666,0.0015772196562995617
2369,0.004413372197525026,0.05668978800932376,0.00023846744045093486,0.0012767718516848905
2366,4.917191825554675e-10,0.03400219498480255,0.0002646708046629597,0.001413871028386867
2364,6.654935209105731e-11,0.02591547109340375,0.000267694739659253,0.0014606047490670767
2365,6.654935209105731e-11,0.02591547109340375,0.000267694739659253,0.0014606047490670767
2363,1.8191777587652632e-13,0.04368815179048848,0.00024162428692427028,0.001481104506455874
2362,0.004681093534416323,0.06608102000871037,0.00024157450887856512,0.001195266424834897
2361,0.004681093534416323,0.06608102000871037,0.00024157450887856512,0.001195266424834897
2360,0.004681093534416323,0.06608102000871037,0.00024157450887856512,0.001195266424834897
2359,1.2215725065201092e-10,2.674603042238102e-07,0.0003681632305905305,0.002095098106154572
2358,1.1014700520867975e-15,0.042275369591714664,0.00028183430690296405,0.0016563704604503713
2357,1.1014700520867975e-15,0.042275369591714664,0.00028183430690296405,0.0016563704604503713
2356,0.029270694742329004,0.030714765413608906,0.0002780182532805247,0.0013889816731209527
2355,6.151155556721715e-10,0.01668782223739524,0.00028716116950625633,0.0016510830618088684
2353,0.02485306104839301,0.046596128040933875,0.0002451208471179439,0.0015260810182907637
2352,0.008978185473485209,0.02551791235419087,0.00025299420823837005,0.0012742149766592453
2354,0.0211482657016053,0.04318585975329449,0.00021290239911589428,0.0014678569375557488
2377,2.2466704864360406e-09,0.0234597044516443,0.0002835154683661309,0.001272978985001542
2378,2.1723192961205415e-11,0.010075180403442649,0.00031407017644738346,0.0015660718774482883
2379,0.002843210184645551,0.08593833364023852,0.00023932386451843305,0.0016225324408418206
2380,0.05756421089865486,0.07920966501289563,0.00020805229980803188,0.0010956275276789822
2337,1.3716446560208234e-15,0.04104790707448615,0.0002539953767240125,0.0014511241016804078
2339,1.3716446560208234e-15,0.04104790707448615,0.0002539953767240125,0.0014511241016804078
2342,1.400298401085051e-11,1.6927872670225927e-09,0.00033075107026483004,0.005244223895238043
2340,1.3716446560208234e-15,0.04104790707448615,0.0002539953767240125,0.0014511241016804078
2338,8.251484304620015e-15,0.03712860256938595,0.00026833019490827615,0.0016355116491242338
2341,4.0220561512642547e-10,0.04070680628779878,0.0002445413347389631,0.001475409461784647
2343,2.637414265716954e-09,0.03558791732778546,0.0002278767702884087,0.0012964160853489084
2344,1.781371446129332e-13,0.016135905489366102,0.00034032951347458945,0.00232472125991918
