Tree Number,CWC,Intercept,Slope,MAE
2010,8.254100894445968e-09,0.09263539145190965,0.00022676998068254216,0.0015981335617889917
2382,0.0024396993867917605,0.07870506536856207,0.0002414123209514331,0.002024687730053397
2381,0.005951622703910635,0.08261498600353159,0.0002293383261428648,0.0013699491778808297
2384,0.011103445733052828,0.06381938529881111,0.00022822155178535633,0.0014729184808833402
2383,3.106014212197873e-11,0.042757515446864326,0.0002321925819321071,0.001885735650100345
2011,0.050114179146193163,0.11156726170216896,0.00020847851185718555,0.0013699945603947118
2367,1.2251844053030072e-12,0.03191480109828688,0.0002795511610463535,0.001092984618340706
2369,1.333513538618521e-11,0.05013288711576175,0.00025797956386236764,0.0010826986499557392
2366,1.2251844053030072e-12,0.03191480109828688,0.0002795511610463535,0.001092984618340706
2364,1.8584930779116034e-11,0.04023951689055348,0.00025178075436705076,0.0013993442370324265
2365,1.8584930779116034e-11,0.04023951689055348,0.00025178075436705076,0.0013993442370324265
2363,7.932040337493641e-11,0.04307028685849281,0.0002660747315202698,0.0014061074389008837
2362,0.0021164792299263515,0.07397723078739848,0.00023296672122492007,0.0014750403260511266
2361,0.0021164792299263515,0.07397723078739848,0.00023296672122492007,0.0014750403260511266
2360,0.0021164792299263515,0.07397723078739848,0.00023296672122492007,0.0014750403260511266
2359,2.5371095570360405e-08,4.943234526275011e-06,0.000346293207774884,0.001475450257143899
2358,5.6220021631372516e-09,0.039352711026919215,0.00030419792857586786,0.0013839226872954442
2357,5.6220021631372516e-09,0.039352711026919215,0.00030419792857586786,0.0013839226872954442
2356,0.02174382390941174,0.015679110471883573,0.0003060370785184627,0.0014157939865097112
2355,0.006834104871210006,0.022167962281170916,0.00029512803799802077,0.0012867101543978662
2353,0.021141460414380742,0.044373255276475135,0.00025953450413254014,0.0013319919052707436
2352,0.017206992137127987,0.04636423886195956,0.00023491532594045267,0.001285071356470094
2354,0.030327288200871036,0.052934845765383806,0.0002069289856543248,0.0013771122833888545
2377,0.022194410029799314,0.034133428123510424,0.0002554592907143148,0.0014240613124472967
2378,2.124564555436284e-13,0.016148502982453832,0.00031646150148709765,0.0015017791057247137
2379,1.158893966121597e-13,0.06396039037496698,0.0002824172712273553,0.0015094999794907796
2380,0.054314437607524045,0.08388539524245121,0.00021683370790262981,0.0013784904392586776
2337,1.8474554548982664e-15,2.5947159573289208e-06,0.00032018677679991397,0.0016865127637708272
2339,1.8474554548982664e-15,2.5947159573289208e-06,0.00032018677679991397,0.0016865127637708272
2342,3.28139704689619e-14,2.8728447913377436e-11,0.0003446909322046256,0.0036667878877225833
2340,1.8474554548982664e-15,2.5947159573289208e-06,0.00032018677679991397,0.0016865127637708272
2338,3.117131552084653e-10,0.04779399577781782,0.0002501777093759096,0.0014298257792235201
2341,1.7838189514452026e-13,0.048701041788317405,0.00024736258321202305,0.0011501388341634549
2343,0.011843727910876522,0.0737666443605277,0.0002212660858920404,0.0015002350119988008
2344,6.541777698897994e-10,0.029262896144436307,0.00027330798603458637,0.0020023358188347223
2346,0.012465430232251645,0.058485778001354315,0.000255050792435763,0.0013119175763675094
2347,2.544606383370501e-10,0.02585298537091809,0.00031719987844819135,0.001612231713298713
2348,2.544606383370501e-10,0.02585298537091809,0.00031719987844819135,0.001612231713298713
2349,1.2061383024020535e-13,0.025918087086737256,0.0003092391760680586,0.00166355375519355
2350,0.008684036247398868,0.0451816537108525,0.00024176557073264828,0.0010070131026777148
2351,0.008684036247398868,0.0451816537108525,0.00024176557073264828,0.0010070131026777148
2009,0.017152654285512377,0.06574185641767213,0.00024942881392263274,0.0012175302964982742
2375,5.082993207182877e-09,0.008830152966548835,0.0003589216835343783,0.0014782581035406566
2370,7.092604231964594e-09,0.0045789521960364,0.00030240312583607997,0.0014734439334391672
2374,2.300550176906276e-17,1.4122580198932787e-06,0.0003292939152370117,0.0021210695894749074
2331,1.3971990323824132e-06,0.0477550342155712,0.00022551438052675102,0.001215611678182946
2332,0.013759330770321678,0.05658636649615106,0.00025693616266421774,0.0011120872620241269
2333,9.483190819771914e-09,0.03063804160998444,0.00032742784222790654,0.0013105761430929352
2330,1.39303681408899e-07,0.030860319406721164,0.00024386967747798188,0.0010144146511485098
2328,9.631108112084121e-09,0.02536496819289323,0.0002680672250036899,0.0012665715622611946
2326,0.024140192950623914,0.07205188464385792,0.00023122426063436436,0.0009477967828825526
2325,0.024140192950623914,0.07205188464385792,0.00023122426063436436,0.0009477967828825526
2324,3.2331504946481843e-12,0.03803609393063635,0.00024205801524293717,0.0012250514076726652
2321,0.012056549434643106,0.06258842707906595,0.0002213798175744045,0.0010665844488765748
2323,0.024140192950623914,0.07205188464385792,0.00023122426063436436,0.0009477967828825526
2322,0.02727778262131262,0.03674118017576118,0.0002621427741014311,0.0013072847027893017
2320,0.012041935880175507,0.05576927169615696,0.00022878329184019639,0.0010162769678204132
2319,0.0035742515245276913,0.055016679002021875,0.00023199674767712482,0.001134926708528603
2318,0.0035742515245276913,0.055016679002021875,0.00023199674767712482,0.001134926708528603
2317,0.0035742515245276913,0.055016679002021875,0.00023199674767712482,0.001134926708528603
2316,7.441556994626358e-07,0.05457158573623183,0.00022110768779080473,0.001215298613547222
2315,7.441556994626358e-07,0.05457158573623183,0.00022110768779080473,0.001215298613547222
2314,7.441556994626358e-07,0.05457158573623183,0.00022110768779080473,0.001215298613547222
2312,7.441556994626358e-07,0.05457158573623183,0.00022110768779080473,0.001215298613547222
2311,7.441556994626358e-07,0.05457158573623183,0.00022110768779080473,0.001215298613547222
2310,0.005161564684750185,0.0666627849242676,0.00022460231696094636,0.0011231340520473823
2313,0.005161564684750185,0.0666627849242676,0.00022460231696094636,0.0011231340520473823
2371,0.044600100425502984,0.08673104183984233,0.00021988612445623934,0.001055536589009785
2372,0.028747809004230178,0.0759171427943845,0.00023921745338072303,0.0009914649234157302
2307,0.007770615377898243,0.0614167107168174,0.00022987477415841833,0.0011834413178773429
2308,6.649905389656315e-13,0.006176244209969708,0.00029191242956899747,0.0016044498697506246
2373,0.029514308182920206,0.06079792032549271,0.0002378792658189359,0.0011589225119747917
2306,0.04290458409733382,0.060723318292164874,0.00022989039759993584,0.001237421515325117
2305,0.028886255466073544,0.06864258933379394,0.0002378677067109776,0.0012142531363518695
2304,5.442079939835716e-07,0.06026297175501746,0.00023830627769727807,0.0010669488666545574
2302,0.02893273932868938,0.08813603097290268,0.0002142784337031368,0.001204011370160996
2303,0.020518518686380483,0.05921054407781811,0.0002203914219562174,0.0013289519292460689
2301,0.032160238191600556,0.07944594272240593,0.00022154821692410223,0.0010222572746085398
2024,8.329316520018967e-11,0.04307892533625338,0.0003476419539349916,0.0016088993240682354
2023,0.034484257948110275,0.08329383995798742,0.00025232277241576484,0.001762634777482669
2021,1.5547838746614646e-10,0.031161527370156206,0.0003293580701979235,0.0019377221094048797
2025,0.017328716174000152,0.08037964823417672,0.00030783254852260176,0.0012579052607560098
2020,0.0013356482788282095,0.07985021697692493,0.0001846239428193326,0.0011053845126323153
2022,0.02972831013937146,0.08133949905963239,0.00021403410112577254,0.0013002111919950005
2026,0.012866818219977325,0.10694872269717125,0.00022358059104196924,0.0021880796126292575
2027,0.045993451594266335,0.12532584508943623,0.00018672987257781256,0.0014471918529753442
2029,0.04999888011880408,0.0941771236509418,0.00019889703285026918,0.0012300315559255896
2028,0.047146268978007805,0.09366721997662814,0.0001930799484980917,0.0010454203863964895
2030,0.03593897650155945,0.07180689337868291,0.00020860312474059065,0.0011482009658839807
2031,0.014774141581588714,0.08117344835241838,0.00018905454959597718,0.0012263887280648306
2008,2.6188675866716414e-11,0.07109476414031657,0.0003999985326608047,0.002336371819875163
2007,0.01598051388864338,0.15793610182823345,0.0002912278377439496,0.0017563058620054424
2006,0.04077534415341555,0.23680085516510116,0.00023053599098072684,0.0018397771633681108
2015,0.007991386137893788,0.12381663158751179,0.0002738945492513481,0.0011084148969427378
2014,0.022822232102117604,0.11892796149250634,0.00027282992716537056,0.0013858108277025355
2016,0.03433733264064721,0.09334189090482657,0.00025308282051075847,0.0010733186146255527
1478,0.008989393118727013,0.044410170820181054,0.00031680096519763466,0.001294747474612648
2012,0.027237243822865676,0.11038558601085921,0.000252737764632883,0.0011903022802287283
2004,1.1712834323846954e-09,0.04663052619922139,0.0003788701043257471,0.0012876523018880764
2005,5.742245049630666e-10,0.07114579586637676,0.00030420710292987217,0.001149470848450485
2085,0.0544907443783331,0.10088793992435563,0.00019102398556539152,0.0011823448549909774
2089,0.06187908911890742,0.09307193092122475,0.0002046980104809391,0.0013289127139510086
2086,0.04708726332451016,0.0965170251833062,0.00022486080311687068,0.0010743705542019032
