Tree Number,CWC,Intercept,Slope,MAE
2010,0.08416960064381443,0.10126132057671265,0.00017520275936260904,0.0014741113256822559
2382,0.10157077883766875,0.08606282118151762,0.0001327109515552026,0.001281678524429803
2381,0.06572974025138144,0.08958353537270196,0.00018323543015250546,0.0010873327793075387
2384,0.07080286286567196,0.0624399848099725,0.00015767764085069312,0.0010881662440585162
2383,0.08327593368784308,0.0762752678223946,0.00012886346154377537,0.0015166418555041244
2011,0.09964961704513375,0.10249938550141514,0.00019092692458878477,0.0008849783986015388
2367,0.0649414296722851,0.05356937056244535,0.00019605023694821693,0.000805694327559682
2369,0.08718987743574592,0.07680180213700112,0.0002064759715074623,0.0011106486588821334
2366,0.06123100235876201,0.05195225340578948,0.00020707284911287665,0.0010416112879353336
2364,0.0702560612012388,0.05470721264345285,0.0001874221704351001,0.0009866437331075223
2365,0.0702560612012388,0.05470721264345285,0.0001874221704351001,0.0009866437331075223
2363,0.09317825251342754,0.06217367740680233,0.00017224492519255316,0.0009487941121333501
2362,0.08872954951621767,0.07274467386302932,0.00020879196567493406,0.0010323176137715427
2361,0.08872954951621767,0.07274467386302932,0.00020879196567493406,0.0010323176137715427
2360,0.08872954951621767,0.07274467386302932,0.00020879196567493406,0.0010323176137715427
2359,0.14052713188249633,0.04748844027347219,0.0001997583133311899,0.0009881773615678156
2358,0.1557010629439091,0.0939515355683356,0.00017215040448784186,0.0010773873624886228
2357,0.1557010629439091,0.0939515355683356,0.00017215040448784186,0.0010773873624886228
2356,0.12810557381008983,0.04869240860780067,0.00018620474866853077,0.0008824920661108248
2355,0.13930027146700505,0.06576790261349978,0.00018363907558793612,0.0010111471459460328
2353,0.12463869449715778,0.036426203571978864,0.00016677881541563342,0.0007783744510899785
2352,0.11461101437767039,0.035513346940423574,0.00021408982838003185,0.0015827010476686697
2354,0.10165869438332484,0.034569411047671444,0.0001721479003129176,0.0009000258730424851
2377,0.0770565555095892,0.029621939492999787,0.0001389510714356675,0.0009865287661606503
2378,0.10397156008953774,0.056866715564245315,0.00014606609179819614,0.001020652372790441
2379,0.08103989168383349,0.06681123948818429,0.00018236840382242504,0.0014628426283662067
2380,0.08123435715308364,0.04783244698342828,0.0001788676805768201,0.001117158619669565
2337,0.1295255140499195,0.06995567282441782,0.00018188422738130914,0.0010668565630436357
2339,0.1295255140499195,0.06995567282441782,0.00018188422738130914,0.0010668565630436357
2342,0.16698760117591796,0.07880174874098181,0.0001635985750854751,0.0010814799616514254
2340,0.1295255140499195,0.06995567282441782,0.00018188422738130914,0.0010668565630436357
2338,0.058964009971317406,0.050363058320236305,0.00028470197645838794,0.001520257489253534
2341,0.07372692818662226,0.06599082332592447,0.00021153588903823713,0.001094218293473405
2343,0.08349802906530085,0.04580793879021785,0.00017042866699288362,0.0012137655133487085
2344,0.007982314480397122,0.05395795849872746,0.00017023149387019974,0.004821998962676176
2346,0.05553130042644098,0.04063619974852145,0.00023396669993653628,0.0012073061055399368
2347,0.06190731562271481,0.03439062107067261,0.00022368930736268606,0.0010278556812512974
2348,0.06190731562271481,0.03439062107067261,0.00022368930736268606,0.0010278556812512974
2349,0.06890072757608051,0.03037575794453604,0.00018091485979102823,0.00115565532596097
2350,0.04774903455679821,0.03472966104857856,0.0002061774820640927,0.0009697777633530731
2351,0.04774903455679821,0.03472966104857856,0.0002061774820640927,0.0009697777633530731
2009,0.057579682135876456,0.023183947553291676,0.00021284044599913902,0.0008554794315620023
2375,0.09374550129210295,0.03663035080295941,0.00020706636170107266,0.0017663669906955012
2370,0.08770983049662338,0.024263274451537045,0.00016864734579620966,0.0011600767962477252
2374,0.08151292235108461,0.06084759436850454,0.00021465053533332285,0.0016977257068930339
2331,0.08716443838613246,0.06821594727523385,0.00018596529880517628,0.0011030354756121396
2332,0.07402982351368319,0.059846090646080256,0.00022300312256939877,0.0010540126446878136
2333,0.047493750275391,0.01861197771016646,0.00024084530508421874,0.0011249900350849158
2330,0.06926046586215188,0.049635384210860126,0.00020069553281296953,0.0012753652443439813
2328,0.057514058459021855,0.056454383255610315,0.0002022324180461608,0.0011423018951711417
2326,0.07654412487143059,0.06346529174574803,0.00019549164582528843,0.0012345654489203514
2325,0.07654412487143059,0.06346529174574803,0.00019549164582528843,0.0012345654489203514
2324,0.08973618546391184,0.044819111197426285,0.0002193537421467424,0.001019025580747761
2321,0.06839161296110377,0.05352837901388384,0.00021142108630072502,0.0009595517163547176
2323,0.07654412487143059,0.06346529174574803,0.00019549164582528843,0.0012345654489203514
2322,0.09235845498949644,0.02734944159194325,0.0002226026212996498,0.0010857771441187775
2320,0.07216676317147432,0.06035126882032699,0.00018085162667290616,0.0009500480398264701
2319,0.05930191530453262,0.06146019140907685,0.00018079009655819233,0.0010077740793530284
2318,0.05930191530453262,0.06146019140907685,0.00018079009655819233,0.0010077740793530284
2317,0.05874552931943036,0.06672903208377376,0.00019048369417093292,0.0010516976414095046
2316,0.07928279471612502,0.06071385258843941,0.00017091672015551363,0.0009287566656318095
2315,0.07928279471612502,0.06071385258843941,0.00017091672015551363,0.0009287566656318095
2314,0.07928279471612502,0.06071385258843941,0.00017091672015551363,0.0009287566656318095
2312,0.07928279471612502,0.06071385258843941,0.00017091672015551363,0.0009287566656318095
2311,0.07928279471612502,0.06071385258843941,0.00017091672015551363,0.0009287566656318095
2310,0.0741524281039146,0.06890986886225094,0.0001738780673259801,0.0010469131806492722
2313,0.0741524281039146,0.06890986886225094,0.0001738780673259801,0.0010469131806492722
2371,0.07450974461071914,0.047198054852666864,0.00020384766244267656,0.0008442115720197431
2372,0.06348663798588772,0.05774891381462431,0.0002006552128435335,0.0009360750745970396
2307,0.07215226598946135,0.03812208595303792,0.00019541763981999414,0.0011004151356516425
2308,0.05660910467987167,0.03836466626226982,0.00022930544714607403,0.0013066554974620794
2373,0.09542137889322598,0.07062370490159373,0.00016316992377959387,0.001325068847799905
2306,0.08130772193571538,0.06725929739816927,0.00020290721274253355,0.0009904212345324753
2305,0.08572201727049258,0.05746795457526047,0.00019830159066854192,0.0011830815819100198
2304,0.08312113127076073,0.07548061510757012,0.00018931188464289375,0.0014878406139337776
2302,0.09093744603717864,0.0648689413173373,0.00019497930233006687,0.0012332573789039275
2303,0.06538619400122882,0.04201191928451161,0.00017178920784718975,0.0008502742052053059
2301,0.08807603725324928,0.05187071408812248,0.00021305849557379236,0.0014694490927179185
2024,0.015143804811286993,0.019297088433236066,0.0003147579657964913,0.0016442307655740653
2023,0.08570048693881847,0.05551085863701449,0.0001451844765935992,0.0009769876792061962
2021,0.08676086749300894,0.07603344907270661,0.00014322658231939514,0.0016196195988919667
2025,0.06205332053813951,0.0914666644877631,0.00024102468881354069,0.001311683388657455
2020,0.07272005547433501,0.06144976294289301,0.0001481519464814139,0.0010933424632933546
2022,0.09642521114864726,0.05496105974901967,0.00019450137701577372,0.001319633586281479
2026,0.05334026092789485,0.07380627013124029,0.00013227236466893506,0.0015315017812744774
2027,0.10587906727268387,0.10294217223097546,0.00013842043789392126,0.0011188221011813326
2029,0.09882843334165749,0.08388101109250024,0.00019180120587929068,0.0010574860449615478
2028,0.07876119303550287,0.05668875467024017,0.0001741621025007749,0.0009116938519647569
2030,0.08794203170219389,0.05322589779876782,0.0001926753036309601,0.0009211905851029332
2031,0.06537482608239148,0.06937838295706152,0.0001287561983481352,0.0009588538757918227
2008,0.07276025854475081,0.06466882127479055,0.00017323712047587677,0.0010219893916738282
2007,0.08274470993973411,0.09096528883352666,0.0001676321584183856,0.0011134779727146533
2006,0.10369879043227345,0.15299835184122268,0.00016038211923350364,0.001189721596669449
2015,0.034595461847088525,0.05425390211748579,0.00024530053354411676,0.0009757186939178721
2014,0.07316646600950712,0.08067514744507198,0.00019104559960221815,0.000872982667697235
2016,0.10879553337463567,0.11300164309351032,0.0001862593496609197,0.0011917833864845727
1478,0.1096107156289882,0.01995778966613662,0.0002062050911234143,0.0010123395655234956
2012,0.08243924957302302,0.02135473162177164,0.00020436153008018972,0.001507184323753354
2004,0.008099629791706899,4.6779676341263316e-07,0.00022709831887465494,0.0023289851237094997
