Tree Number,CWC,Intercept,Slope,MAE
2010,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2382,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2381,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2384,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2383,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2011,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2367,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2369,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2366,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2364,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2365,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2363,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2362,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2361,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2360,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2359,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2358,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2357,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2356,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2355,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2353,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2352,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2354,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2377,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2378,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2379,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2380,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2337,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2339,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2342,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2340,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2338,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2341,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2343,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2344,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2346,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2347,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2348,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
2349,0.49993449391019884,0.0001221115500089286,-1.252172588883594e-07,7.476623265420048e-06
