Tree Number,CWC,Intercept,Slope,MAE
2010,0.20990000910407552,0.062042493488813605,0.00013667360538065728,0.001836205466301735
2382,0.23970253592915935,0.06448625069317705,0.0001317148546298988,0.001889729423509296
2381,0.15802593086414007,0.03821529607173982,0.00016903245998577343,0.0021799988959617387
2384,0.16031377636594682,0.024980578301840115,0.00015540999359066435,0.0016168408688264973
2383,0.23210710644532184,0.00635149966456424,0.00011415996408295578,0.002066878251120316
2011,0.19679725133659268,0.028678190427353454,0.00017626141343673205,0.002155623779505862
2367,0.14095086566293966,0.029986578786444226,0.0002681758693334829,0.0035677741625128466
2369,0.1757853522778933,0.06041602949912232,0.00020361726631933742,0.0022445910660736875
2366,0.1542259223295096,0.04122356324401644,0.00020593788027269927,0.0026862768355660894
2364,0.15173505124291023,0.03163618296243153,0.00019743883943548074,0.0020425048190397064
2365,0.15173505124291023,0.03163618296243153,0.00019743883943548074,0.0020425048190397064
2363,0.18412800358696063,0.07139446098676373,0.00016798625475133595,0.002197064380413385
2362,0.1650130664266789,0.07516057617852154,0.00020688988693802796,0.0028693019873526605
2361,0.1650130664266789,0.07516057617852154,0.00020688988693802796,0.0028693019873526605
2360,0.1650130664266789,0.07516057617852154,0.00020688988693802796,0.0028693019873526605
2359,0.19184304036454955,4.17243135861548e-18,0.00024796067281672923,0.0027956360923446486
2358,0.24172542012885262,0.04890128520760608,0.0001747875706736831,0.001679792915344698
2357,0.24172542012885262,0.04890128520760608,0.0001747875706736831,0.001679792915344698
2356,0.19184304036454955,4.17243135861548e-18,0.00024796067281672923,0.0027956360923446486
2355,0.21043591410079332,2.2733834908713387e-18,0.0002189876240160866,0.0020908779529674546
2353,0.21583693345104468,5.489322308914352e-09,0.00017788772150753986,0.0018030381780705903
2352,0.19690291746952682,5.17251832868612e-10,0.00018715388581352446,0.0018590648033152853
2354,0.1753921133887848,1.1465269165779833e-09,0.0001874023583076774,0.002051561195691878
2377,0.10190064353583705,3.247721718683763e-10,0.00014914728711771724,0.002432329965859804
2378,0.12127134136010405,1.5053707701441582e-09,0.00021472406721940166,0.0021975065909341147
2379,0.14225502743018384,0.03020118155310654,0.00013580568475102345,0.00139191135381919
2380,0.2140288639869555,6.693445160952425e-09,0.0001880689127995831,0.002318937117092306
2337,0.20557631504095805,0.07006212173063146,0.00016282365466947736,0.00175832285679794
2339,0.20557631504095805,0.07006212173063146,0.00016282365466947736,0.00175832285679794
2342,0.21158597941797447,0.023882659667979273,0.00015325471478987713,0.0014563834432477062
2340,0.20557631504095805,0.07006212173063146,0.00016282365466947736,0.00175832285679794
2338,0.16369281575390943,0.057008828364184354,0.00019824481051090737,0.0023403402937543713
2341,0.1534867814377303,0.014260768771239487,0.00022903800129319215,0.002333307265075307
2343,0.21092850541466798,0.00888297960444895,0.00015273722514234212,0.0015551980488546623
2344,0.18574168104358363,1.526697720339402e-19,0.00016035932683712136,0.0015639706738858556
2346,0.13408834873841194,0.020411850869980548,0.00024911665416759067,0.003123246265224766
2347,0.15219852979153498,0.04202714913759482,0.0002287036036737446,0.00264773313318907
2348,0.15219852979153498,0.04202714913759482,0.0002287036036737446,0.00264773313318907
2349,0.20701564334389955,4.5158257587445585e-09,0.0001648540061182711,0.0012570627561056178
2350,0.1240005624650723,1.145686176544326e-16,0.00020807280359575362,0.002125115177043702
2351,0.1240005624650723,1.145686176544326e-16,0.00020807280359575362,0.002125115177043702
2009,0.0583602565508895,1.8386215960782036e-15,0.0002067540056549173,0.002654031127132014
2375,0.14914880715142026,1.2151264083441426e-20,0.00016238838036050475,0.0015703046768467718
2370,0.15497010445686238,0.03684406903199909,0.0001471913832051459,0.002227668816172614
2374,0.16376611591067422,0.0171684047603129,0.0002569546519875369,0.002647365978626546
2331,0.16796984131927795,0.017290450985101104,0.00018451015991998948,0.0017126922663755072
2332,0.16206757009842773,0.06383689201374779,0.00022087025997760885,0.0025531121542681154
2333,0.1722326276509624,0.03115136263228229,0.00025101990785797305,0.004317605931428029
2330,0.13558386910862838,4.933331643045859e-17,0.00020365178514602576,0.0020275173964468033
2328,0.12192282898497925,0.0010797175460572307,0.0002494083948537849,0.0028059643765501715
2326,0.1325276882145128,0.024504785964486273,0.0002118359893421281,0.00213550162072438
2325,0.1325276882145128,0.024504785964486273,0.0002118359893421281,0.00213550162072438
2324,0.16284161800790425,8.600694043955796e-10,0.0002481099803771371,0.002970611779178837
2321,0.13315705668335523,0.021101499415713095,0.0002109903220337323,0.0023809453253078113
2323,0.1325276882145128,0.024504785964486273,0.0002118359893421281,0.00213550162072438
2322,0.14309143765434695,0.0023507372582490175,0.00022648623978552883,0.002682420806336569
2320,0.1323982412016988,0.006026158785230647,0.0002124012623302084,0.002298984516410708
2319,0.12357157956507245,0.028982184049457356,0.0002087788406625454,0.0026320680535527508
2318,0.12357157956507245,0.028982184049457356,0.0002087788406625454,0.0026320680535527508
2317,0.13315705668335523,0.021101499415713095,0.0002109903220337323,0.0023809453253078113
2316,0.14826572385232592,0.0011204739442309292,0.00019198100918501094,0.0019128990114564283
2315,0.14826572385232592,0.0011204739442309292,0.00019198100918501094,0.0019128990114564283
2314,0.14826572385232592,0.0011204739442309292,0.00019198100918501094,0.0019128990114564283
2312,0.14826572385232592,0.0011204739442309292,0.00019198100918501094,0.0019128990114564283
2311,0.14826572385232592,0.0011204739442309292,0.00019198100918501094,0.0019128990114564283
2310,0.14372123433334752,0.026316284427074847,0.00017275777102856126,0.0019815615893080457
2313,0.14372123433334752,0.026316284427074847,0.00017275777102856126,0.0019815615893080457
2371,0.08895903664051294,3.4614373961862767e-08,0.00019829860770370766,0.0022031851598781483
2372,0.10548566140549895,5.174545557949427e-07,0.00021507167937836994,0.0025940072862917036
2307,0.13678862153083524,1.6611992707909653e-08,0.0001681224518379506,0.0018465140759563567
2308,0.12396764121061159,0.01899866848923818,0.00017270297413749897,0.002368145955673694
2373,0.1366776472715694,1.1116066661793862e-19,0.00021677225903007758,0.002352813592912517
2306,0.1472741948394368,1.3602066285604587e-09,0.000219649856118425,0.0022953011735565745
2305,0.13774817504900416,5.1358995723817247e-17,0.00021061737060933797,0.002371673849531009
2304,0.16255686226075736,0.008323620319072965,0.00019964177492154812,0.002240164699189611
2302,0.17075467376837197,0.04057389114130321,0.00019555632820757524,0.0024759601953345933
