Tree Number,CWC,Intercept,Slope,MAE
2010,0.11866632535472374,0.028858292261216372,0.00024057056666484329,0.002704254006829631
2382,0.13519020347629793,0.03295967394274332,0.00023972805317168017,0.0026781283704253927
2381,0.13895145759485564,0.03125119252658133,0.0002539522773891664,0.00282296647902995
2384,0.13010844958354206,0.0011820987239241278,0.00024962679682983375,0.002275413636918026
2383,0.170399732950158,0.016747664599289926,0.0002375052649812909,0.0025956540939955463
2011,0.16150240174778593,0.0015549551052969454,0.0002611223412739663,0.002206942709390005
2367,0.12546223439309706,1.9788132593765243e-06,0.0002358521016916725,0.0020635581777618973
2369,0.11689533241452128,9.892683936260546e-09,0.00024069875172143309,0.0021656083706696953
2366,0.10907176030962926,5.231707469045659e-16,0.0002377291974606008,0.0021668003299896155
2364,0.10292525224038832,1.377007118742387e-08,0.0002629172876615874,0.0023918384214753896
2365,0.10292525224038832,1.377007118742387e-08,0.0002629172876615874,0.0023918384214753896
2363,0.12837048101568901,0.0012087117018979559,0.00024704979888140916,0.002308807781196439
2362,0.12486557069146971,4.165282088744914e-10,0.00026618777056773996,0.002044612810567139
2361,0.12486557069146971,4.165282088744914e-10,0.00026618777056773996,0.002044612810567139
2360,0.12486557069146971,4.165282088744914e-10,0.00026618777056773996,0.002044612810567139
2359,0.15596831624973917,1.0324434577399845e-17,0.00021036217510267687,0.0021675647936467497
2358,0.14311075641364687,1.0134832761023267e-06,0.00020724527308295355,0.0015446748426555577
2357,0.14311075641364687,1.0134832761023267e-06,0.00020724527308295355,0.0015446748426555577
2356,0.15630617465065388,9.448584058027124e-10,0.00018519253746802003,0.0019793447052855956
2355,0.13334747697360944,2.9518461666828744e-07,0.00019283983829281167,0.0014915006818344092
2353,0.12870133508703077,9.701593299413363e-08,0.0002358976852430773,0.00265059454149618
2352,0.1247915469606158,5.240019741789138e-07,0.0002527434498570437,0.0029655964356429415
2354,0.150413726082287,1.2154934925124389e-17,0.00021253000773784365,0.0023102331656526774
2377,0.12403877893627074,3.000219570244957e-19,0.00020224944675727546,0.0027963569273899945
2378,0.09693195896358776,3.3642835763872565e-14,0.00018658601789857399,0.0017947058775632518
2379,0.1435860528946222,0.01673637494726891,0.0002829268561249862,0.003087236724450896
2380,0.17478690544039696,2.4174562199931608e-08,0.00025990581793888107,0.0030297482986682786
2337,0.10607912457693243,2.2995131033328365e-08,0.00022968323064817518,0.0023688461400875166
2339,0.10607912457693243,2.2995131033328365e-08,0.00022968323064817518,0.0023688461400875166
2342,0.10710853852020362,2.586664979160446e-16,0.0002142960746162076,0.002328146803139851
2340,0.10607912457693243,2.2995131033328365e-08,0.00022968323064817518,0.0023688461400875166
2338,0.09119808717255148,3.785276599496938e-09,0.00026024941709443917,0.002579860203657977
2341,0.11510426984062068,5.505368338116089e-07,0.00021422500949460027,0.0023007406777523936
2343,0.11943363255576672,1.913113908624483e-17,0.0002810551607664282,0.0028938907344885274
2344,0.09619940725272379,1.5536096206454717e-15,0.00023428051974992524,0.002891958113734746
2346,0.09378922036643408,5.5480234528683045e-16,0.00023874380511936503,0.002600119517977465
2347,0.0992117363518409,1.2663752425173813e-15,0.00024144986700164506,0.0022710716471953684
2348,0.0992117363518409,1.2663752425173813e-15,0.00024144986700164506,0.0022710716471953684
2349,0.09107126167812978,5.852307333675203e-16,0.0002224335396638772,0.00236617944657692
2350,0.0666766758252397,7.819576082024153e-15,0.00026245564158859435,0.003003668595556141
2351,0.0666766758252397,7.819576082024153e-15,0.00026245564158859435,0.003003668595556141
2009,0.08298761082718004,1.9714168851477476e-08,0.00030683485950753955,0.0032222617023524485
2375,0.129988273462041,1.3882903886815873e-15,0.00020847598656370916,0.0024100964922878134
2370,0.09984533168798353,5.3199608188896004e-08,0.0001794438585273448,0.0019515042037215155
2374,0.07847850779830909,1.7241685984210713e-15,0.00026366389037689843,0.0024027886356702698
2331,0.1372597397620272,1.8789689517294782e-16,0.0002559442146902566,0.0030221388877563096
2332,0.08717215344066354,2.470853016512539e-06,0.00029049471963335657,0.0034500861076280664
2333,0.11918133239481113,8.024065292084982e-09,0.00022213995257439447,0.0021828412151439006
2330,0.11000134179886933,1.0509424073720276e-14,0.0002406164010237737,0.0023946413596374486
2328,0.08137391584974371,6.087056585776102e-15,0.00025823993631593733,0.002495160877379634
2326,0.12209268180490145,1.235647428289837e-16,0.0002735623487191516,0.0023649483194200832
2325,0.12209268180490145,1.235647428289837e-16,0.0002735623487191516,0.0023649483194200832
2324,0.10786768321224566,7.461873221365715e-17,0.0002949410764047601,0.002593203945841391
2321,0.11383609194024424,2.5373507209713007e-16,0.000274912691968102,0.0025112808380652043
2323,0.12209268180490145,1.235647428289837e-16,0.0002735623487191516,0.0023649483194200832
2322,0.13209846667180486,1.430284588140561e-15,0.00027958546675612903,0.003181620375115405
2320,0.1279056800708178,2.010326821189675e-16,0.00026668832463631534,0.002703544832573989
2319,0.12800574145084448,8.437634000778987e-17,0.00025627332985693094,0.0023120794434924588
2318,0.12800574145084448,8.437634000778987e-17,0.00025627332985693094,0.0023120794434924588
2317,0.12601234551995139,1.3724136031182527e-16,0.00026531493305179273,0.002117493340187721
2316,0.11703858284038969,1.0853583724585066e-16,0.0002466637428844049,0.0024201290676684234
2315,0.11703858284038969,1.0853583724585066e-16,0.0002466637428844049,0.0024201290676684234
2314,0.11703858284038969,1.0853583724585066e-16,0.0002466637428844049,0.0024201290676684234
2312,0.11703858284038969,1.0853583724585066e-16,0.0002466637428844049,0.0024201290676684234
2311,0.11703858284038969,1.0853583724585066e-16,0.0002466637428844049,0.0024201290676684234
2310,0.11665748321047831,2.34355269524737e-09,0.0002589297358585972,0.002572534957816665
2313,0.11665748321047831,2.34355269524737e-09,0.0002589297358585972,0.002572534957816665
2371,0.13119832773296877,6.958995327042794e-09,0.00026445400946952495,0.0025637890875047156
2372,0.13908477869300917,4.0725555862223574e-17,0.000257517781687133,0.0025932591811302728
2307,0.14858659360329737,5.282626854669851e-17,0.00025299140295328884,0.002282573896908666
2308,0.09965831812304939,8.042577834179582e-16,0.00022178646116084965,0.0018942583049713654
2373,0.15199346872814454,1.975651409911452e-18,0.00026183337584967517,0.0024365258369722313
2306,0.13524415896089678,1.3401225895865506e-17,0.00026438838238494294,0.002172159208877585
2305,0.12686297944009,2.993595237327863e-08,0.0002675071606128106,0.0021167818145349355
2304,0.12251482674483143,1.2483891102226444e-09,0.00030955221842018655,0.002968273006821053
2302,0.15727352558237773,6.9684402496844625e-09,0.00030113147220466946,0.002778860603077582
2303,0.16330053307161005,3.3381568451291976e-17,0.0002448882510071278,0.00270462904859348
2301,0.16760148431022298,2.2197793174928783e-10,0.0003166054974005454,0.003252355602364318
2024,0.10672130324749761,4.895626736821414e-10,0.00026935539892860715,0.002188217850153643
2023,0.17314914126353018,1.2251435981199944e-06,0.00023573104089230263,0.0025937850763720492
2021,0.14322597553676006,0.020923871119987187,0.00022901999292882966,0.0026632391884711414
