Tree Number,CWC,Intercept,Slope,MAE
2010,0.13762011954555167,0.04940240848843673,0.00019537953300299274,0.002902718322280205
2382,0.21863802243728872,0.049367368629389716,0.00012451134375855203,0.0016027537691141987
2381,0.1004213096261969,0.01281322364437338,0.00019989410721762355,0.0029464822693754376
2384,0.1224131700598727,2.667920849790551e-17,0.0001932959900412709,0.0023238965767178035
2383,0.1983946513432558,0.00792013224080285,0.00011356642929802334,0.0023008418864647554
2011,0.13175994672116664,1.7538854788260675e-16,0.0002347594979958815,0.002152977300418536
2367,0.14884024705883214,1.1090175908620953e-19,0.00023074310922622252,0.0019713502978604158
2369,0.16536453958739597,0.05535064712961409,0.00025217476424810515,0.003301760526914966
2366,0.16781975481085024,0.02075906672791312,0.000223857486127945,0.002131142088761871
2364,0.15596720528772642,0.008576200217356549,0.00021132114560219566,0.0021230351072857507
2365,0.15596720528772642,0.008576200217356549,0.00021132114560219566,0.0021230351072857507
2363,0.16292377831003377,0.003491587457951157,0.00020296071385106484,0.0017150335166823086
2362,0.15617327140642265,0.026154865561736646,0.000239877393253915,0.0023607165894266604
2361,0.15617327140642265,0.026154865561736646,0.000239877393253915,0.0023607165894266604
2360,0.15617327140642265,0.026154865561736646,0.000239877393253915,0.0023607165894266604
2359,0.2199645374376557,7.644994014170032e-10,0.00021348587333548815,0.001567917200239076
2358,0.20798294946514934,0.0018923274368403357,0.00018127858608073255,0.0012332142253158216
2357,0.20798294946514934,0.0018923274368403357,0.00018127858608073255,0.0012332142253158216
2356,0.17839607102972566,1.522206565862934e-20,0.0002052842128133614,0.002237910230907846
2355,0.19004909531436523,7.895232771186631e-16,0.00018724125096454127,0.0016895968602230681
2353,0.15752103516807464,4.058730241528051e-20,0.00018527960010886215,0.002316414311474737
2352,0.19103387298170915,1.0819546168415807e-10,0.00019829605092851766,0.002150710118037173
2354,0.16138450420760245,3.083334229520434e-08,0.0001821595793485564,0.002626976549465814
2377,0.15350632664943906,1.2678209797188228e-11,0.00014136564426786772,0.0018645891805262977
2378,0.13997417163613074,1.152456087375256e-16,0.00021073498865253765,0.0018914932309253177
2379,0.14098497833587353,1.5952544066847658e-07,0.00029074472128102667,0.0025732020291128997
2380,0.17411322546084756,6.204937737529009e-16,0.0002563717843898753,0.003975243322332013
2337,0.16799492712670502,0.020896171121689365,0.0002820095304962553,0.004224513924710712
2339,0.16799492712670502,0.020896171121689365,0.0002820095304962553,0.004224513924710712
2342,0.21939750812430062,0.02756010342294284,0.00016019279996767666,0.0012841804629023417
2340,0.16799492712670502,0.020896171121689365,0.0002820095304962553,0.004224513924710712
2338,0.13718534573037747,1.164654420606902e-17,0.00032054693120682856,0.004016349655508349
