Tree Number,CWC,Intercept,Slope,MAE
2010,0.10126789818772396,0.07899323029468662,0.00019310582399275795,0.002679354726567729
2382,0.098061401200547,0.06076857888388677,0.00022412235614500142,0.0032150228004056533
2381,0.12190384156894597,0.08432535523437823,0.00018720198097647763,0.0028297802797089913
2384,0.09276175865961542,0.045263568571010174,0.00019432618822799616,0.0022599049900669486
2383,0.14573789285598432,0.10011827292048803,0.0001832412933535764,0.0032645737846798547
2011,0.1360131989643916,0.08379784605949327,0.00020085680271470727,0.0024984140428429623
2367,0.08626109463474319,0.04795435714898156,0.0002198639327882052,0.002614073794840902
2369,0.10241558231465678,0.05528482691280606,0.00023835116876305798,0.0027786281782178454
2366,0.07936021250953099,0.028868875442579052,0.0002440023667730364,0.0028341583049424557
2364,0.09084306766003135,0.038866422598644264,0.00022794492599978092,0.0025535590375900937
2365,0.09084306766003135,0.038866422598644264,0.00022794492599978092,0.0025535590375900937
2363,0.10109223193577233,0.05426777772080781,0.00021430498276836984,0.0025471346247153974
2362,0.09390131687859754,0.05185771215783863,0.00024315587529534152,0.0030374137452460937
2361,0.09390131687859754,0.05185771215783863,0.00024315587529534152,0.0030374137452460937
2360,0.09390131687859754,0.05185771215783863,0.00024315587529534152,0.0030374137452460937
2359,0.13562382352580146,0.026340816686779654,0.00023287208504993234,0.0026005183410771565
2358,0.12118025338002786,0.052395298128552314,0.00023869126412282048,0.0031391750514705367
2357,0.12118025338002786,0.052395298128552314,0.00023869126412282048,0.0031391750514705367
2356,0.13562382352580146,0.026340816686779654,0.00023287208504993234,0.0026005183410771565
2355,0.11466609685782503,0.02868091744944757,0.00021512382661174282,0.002743475293221183
2353,0.13560757036555476,0.034675623927922006,0.00020612548423375865,0.0026259470846967756
2352,0.13113155618065636,0.03164723426697389,0.00020461331580718894,0.0024448092472708935
2354,0.12965015638095892,0.04220102013901601,0.00018994155557974104,0.002362571782435644
2377,0.08116741995314855,0.019354038067556475,0.00019517752314590894,0.002015425060877094
2378,0.06215788750876148,0.03308537686262306,0.00020860670068148843,0.001990640953701005
2379,0.10608111644355749,0.07093793525700291,0.00020359271888146895,0.0026768864816313267
2380,0.1565619926714792,0.06233949141262389,0.00020956701080593844,0.0032291318201352814
2337,0.0967111134500878,0.030513655207935347,0.0002336208599663179,0.0028184694738965697
2339,0.0967111134500878,0.030513655207935347,0.0002336208599663179,0.0028184694738965697
2342,0.07968327371333349,1.0763480925693134e-18,0.0002645806006577074,0.003517311176117159
2340,0.0967111134500878,0.030513655207935347,0.0002336208599663179,0.0028184694738965697
2338,0.09131666551217903,0.033720331187337006,0.00024229242521453488,0.002945932902378452
2341,0.09128112025348237,0.029910105735707994,0.0002446865338516981,0.0030252780555990563
2343,0.11063292912367831,0.05427811858627572,0.0001935514398659986,0.002466486457571953
2344,0.08241363304073479,0.015188818588022809,0.00024774152641684886,0.0030772405470360534
2346,0.06926805043454488,0.029981562317767232,0.000284737752655272,0.003318569585044424
2347,0.08132411521878459,0.022248674369635114,0.0002617547064832761,0.003984437461350214
2348,0.08132411521878459,0.022248674369635114,0.0002617547064832761,0.003984437461350214
2349,0.09206130455465343,0.031820026521175736,0.00021538729969566045,0.00249132214570216
