Tree Number,CWC,Intercept,Slope,MAE
2010,0.10068350061325662,0.06855814800748866,0.00020326596722088132,0.002957418274340834
2382,0.11938532477939175,0.05756497522444389,0.0002154815786970635,0.003109625167648727
2381,0.11821682647317729,0.09078225643870294,0.0001992430623719732,0.0029349850794018117
2384,0.10921725743440867,0.06111163806430866,0.0001951563235440923,0.0026105511876908707
2383,0.14637085993212212,0.08482544989239497,0.00017550233902089186,0.002856255023675152
2011,0.1382982811179018,0.08523995794835572,0.00018618564412939496,0.002572355109930411
2367,0.11376574068374794,0.03551936540394033,0.00020401349248352378,0.0022678442931539917
2369,0.105142097716912,0.03307496579994514,0.00021088194520239742,0.0024439121316220044
2366,0.09879769808353958,0.03304903505499853,0.00020833049504477693,0.002514790212135608
2364,0.09681792410705897,0.03697236430622085,0.0002313051370868983,0.00269382487612039
2365,0.09681792410705897,0.03697236430622085,0.0002313051370868983,0.00269382487612039
2363,0.11164056263521506,0.05725748045609553,0.0001969920814716576,0.0026419669435726514
2362,0.11062827200467525,0.047541281541391096,0.00022353285765637208,0.002632566946924248
2361,0.11062827200467525,0.047541281541391096,0.00022353285765637208,0.002632566946924248
2360,0.11062827200467525,0.047541281541391096,0.00022353285765637208,0.002632566946924248
2359,0.1462574714484956,0.029209626187603397,0.00018458653253548496,0.0023783031930252507
2358,0.1321957884941014,0.03314799826378971,0.00017797354529267625,0.002147731802132486
2357,0.1321957884941014,0.03314799826378971,0.00017797354529267625,0.002147731802132486
2356,0.14157458522922148,0.024688563198601438,0.00016230896074326663,0.0022673626100501738
2355,0.12570789591267495,0.02932334805555107,0.00016757332272668873,0.001987910194400969
2353,0.1246079593531455,0.027816721617861147,0.00021246883287697483,0.0026062104302457152
2352,0.12013389887527565,0.02807979882400421,0.00022891956696281462,0.002887665126364757
2354,0.13658771246600596,0.03515717158704911,0.00018083812680037413,0.0024731969980474372
2377,0.12267465563353117,0.017558553433751612,0.00018784474779669577,0.002367712378181285
